num      energy        midtime       peakrate            +/-          I*eff          IsoBrconvergence    parent     activROI_Chisq/dofTot_Chisq/dof                                     filename
1        46.539         203435       0.280566      0.0722528              0              0    3               pb210  0.975388    1.0513                                    ra226.Chn
2       53.2284         203435       0.113406      0.0690772              0              0    3               pb214  0.975388    1.0513                                    ra226.Chn
3       186.211         203435         1.8285       0.101005     0.00419692              0    3               ra226  0.899939    1.0513                                    ra226.Chn
4       241.995         203435        3.41029       0.103712              0              0    3               pb214   1.15866    1.0513                                    ra226.Chn
5        258.86         203435       0.336579      0.0699173              0              0    3               pb214   1.39906    1.0513                                    ra226.Chn
6         274.8         203435      0.0530907      0.0603177              0              0    3               pb214     1.249    1.0513                                    ra226.Chn
7       277.371         203435     -0.0553324      0.0581572              0              0    3               tl208     1.249    1.0513                                    ra226.Chn
8       295.223         203435        8.15622       0.129687     0.00972576              0    3               pb214  0.835336    1.0513                                    ra226.Chn
9       351.932         203435        14.1033       0.156008      0.0168744              0    3               pb214   1.01771    1.0513                                    ra226.Chn
10       386.78         203435       0.169316      0.0460207              0              0    3               bi214  0.709923    1.0513                                    ra226.Chn
11       388.89         203435       0.235864      0.0472777              0              0    3               bi214  0.709923    1.0513                                    ra226.Chn
12       454.79         203435      0.0961769      0.0405097              0              0    3               bi214   1.14006    1.0513                                    ra226.Chn
13       462.02         203435      0.0434864      0.0390414              0              0    3               pb214   1.14006    1.0513                                    ra226.Chn
14      480.432         203435       0.138585      0.0381142              0              0    3               pb214  0.770283    1.0513                                    ra226.Chn
15       487.14         203435       0.124096      0.0363434              0              0    3               pb214  0.770283    1.0513                                    ra226.Chn
16       580.14         203435       0.165182      0.0322357              0              0    3               pb214   1.02824    1.0513                                    ra226.Chn
17      583.187         203435      0.0181523      0.0285692       0.023715              0    3               tl208   1.02824    1.0513                                    ra226.Chn
18       609.32         203435        13.5083       0.144452      0.0122823              0    3               bi214  0.809648    1.0513                                    ra226.Chn
19      661.657         203435      0.0186183      0.0241437              0              0    3               cs137   0.82649    1.0513                                    ra226.Chn
20      665.447         203435       0.415722      0.0341611              0              0    3               bi214   0.82649    1.0513                                    ra226.Chn
21       703.11         203435          0.176        0.02774              0              0    3               bi214   1.19463    1.0513                                    ra226.Chn
22       719.87         203435       0.121586       0.027551              0              0    3               bi214  0.943133    1.0513                                    ra226.Chn
23       763.13         203435    -0.00133312      0.0229581              0              0    3               tl208   1.01337    1.0513                                    ra226.Chn
24       768.36         203435        1.32801      0.0520432              0              0    3               bi214   1.01337    1.0513                                    ra226.Chn
25       785.96         203435       0.193442      0.0785832              0              0    3               pb214  0.946943    1.0513                                    ra226.Chn
